code,year,value,inicator
ALB,1991,2.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1992,2.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1993,2.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1994,2.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1995,2.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1996,2.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1997,2.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1998,2.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,1999,2.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2000,2.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2001,2.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2002,2.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2003,2.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2004,2.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2005,1.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2006,1.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2007,1.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2008,1.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2009,1.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2010,1.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2011,1.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2012,1.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2013,1.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2014,1.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2015,1.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2016,1.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
ALB,2019,5353.24,SPP_GDPPC: GDP per capita (current US$)
DZA,1970,239.17,CME_MRY0T4: Under-five mortality rate
DZA,1971,234.15,CME_MRY0T4: Under-five mortality rate
DZA,1972,228.03,CME_MRY0T4: Under-five mortality rate
DZA,1973,220.75,CME_MRY0T4: Under-five mortality rate
DZA,1974,212.63,CME_MRY0T4: Under-five mortality rate
DZA,1975,203.66,CME_MRY0T4: Under-five mortality rate
DZA,1976,194.08,CME_MRY0T4: Under-five mortality rate
DZA,1977,184.33,CME_MRY0T4: Under-five mortality rate
DZA,1978,173.81,CME_MRY0T4: Under-five mortality rate
DZA,1979,162.51,CME_MRY0T4: Under-five mortality rate
DZA,1980,149.87,CME_MRY0T4: Under-five mortality rate
DZA,1981,135.34,CME_MRY0T4: Under-five mortality rate
DZA,1982,118.96,CME_MRY0T4: Under-five mortality rate
DZA,1983,102.32,CME_MRY0T4: Under-five mortality rate
DZA,1984,87.22,CME_MRY0T4: Under-five mortality rate
DZA,1985,74.70,CME_MRY0T4: Under-five mortality rate
DZA,1986,65.29,CME_MRY0T4: Under-five mortality rate
DZA,1987,59.06,CME_MRY0T4: Under-five mortality rate
DZA,1988,55.27,CME_MRY0T4: Under-five mortality rate
DZA,1989,53.07,CME_MRY0T4: Under-five mortality rate
DZA,1990,51.89,CME_MRY0T4: Under-five mortality rate
DZA,1991,51.27,CME_MRY0T4: Under-five mortality rate
DZA,1992,50.75,CME_MRY0T4: Under-five mortality rate
DZA,1993,50.16,CME_MRY0T4: Under-five mortality rate
DZA,1994,49.44,CME_MRY0T4: Under-five mortality rate
DZA,1995,48.45,CME_MRY0T4: Under-five mortality rate
DZA,1996,47.29,CME_MRY0T4: Under-five mortality rate
DZA,1997,46.01,CME_MRY0T4: Under-five mortality rate
DZA,1998,44.66,CME_MRY0T4: Under-five mortality rate
DZA,1999,43.22,CME_MRY0T4: Under-five mortality rate
DZA,2000,41.69,CME_MRY0T4: Under-five mortality rate
DZA,2001,40.10,CME_MRY0T4: Under-five mortality rate
DZA,2002,38.49,CME_MRY0T4: Under-five mortality rate
DZA,2003,36.87,CME_MRY0T4: Under-five mortality rate
DZA,2004,35.30,CME_MRY0T4: Under-five mortality rate
DZA,2005,33.78,CME_MRY0T4: Under-five mortality rate
DZA,2006,32.34,CME_MRY0T4: Under-five mortality rate
DZA,2007,30.98,CME_MRY0T4: Under-five mortality rate
DZA,2008,29.77,CME_MRY0T4: Under-five mortality rate
DZA,2009,28.71,CME_MRY0T4: Under-five mortality rate
DZA,2010,27.81,CME_MRY0T4: Under-five mortality rate
DZA,2011,27.08,CME_MRY0T4: Under-five mortality rate
DZA,2012,26.49,CME_MRY0T4: Under-five mortality rate
DZA,2013,26.05,CME_MRY0T4: Under-five mortality rate
DZA,2014,25.67,CME_MRY0T4: Under-five mortality rate
DZA,2015,25.30,CME_MRY0T4: Under-five mortality rate
DZA,2016,24.92,CME_MRY0T4: Under-five mortality rate
DZA,2017,24.48,CME_MRY0T4: Under-five mortality rate
DZA,2018,23.98,CME_MRY0T4: Under-five mortality rate
DZA,2019,23.45,CME_MRY0T4: Under-five mortality rate
DZA,2020,22.90,CME_MRY0T4: Under-five mortality rate
DZA,2021,22.34,CME_MRY0T4: Under-five mortality rate
DZA,1970,43.16,DM_LIFE_EXP: Life expectancy
DZA,1971,43.67,DM_LIFE_EXP: Life expectancy
DZA,1972,44.35,DM_LIFE_EXP: Life expectancy
DZA,1973,45.08,DM_LIFE_EXP: Life expectancy
DZA,1974,46.03,DM_LIFE_EXP: Life expectancy
DZA,1975,46.97,DM_LIFE_EXP: Life expectancy
DZA,1976,47.99,DM_LIFE_EXP: Life expectancy
DZA,1977,49.19,DM_LIFE_EXP: Life expectancy
DZA,1978,50.35,DM_LIFE_EXP: Life expectancy
DZA,1979,51.75,DM_LIFE_EXP: Life expectancy
DZA,1980,53.26,DM_LIFE_EXP: Life expectancy
DZA,1981,55.28,DM_LIFE_EXP: Life expectancy
DZA,1982,57.43,DM_LIFE_EXP: Life expectancy
DZA,1983,59.51,DM_LIFE_EXP: Life expectancy
DZA,1984,61.66,DM_LIFE_EXP: Life expectancy
DZA,1985,63.59,DM_LIFE_EXP: Life expectancy
DZA,1986,65.16,DM_LIFE_EXP: Life expectancy
DZA,1987,65.83,DM_LIFE_EXP: Life expectancy
DZA,1988,66.97,DM_LIFE_EXP: Life expectancy
DZA,1989,67.09,DM_LIFE_EXP: Life expectancy
DZA,1990,67.42,DM_LIFE_EXP: Life expectancy
DZA,1991,67.69,DM_LIFE_EXP: Life expectancy
DZA,1992,67.76,DM_LIFE_EXP: Life expectancy
DZA,1993,67.72,DM_LIFE_EXP: Life expectancy
DZA,1994,67.36,DM_LIFE_EXP: Life expectancy
DZA,1995,67.45,DM_LIFE_EXP: Life expectancy
DZA,1996,68.75,DM_LIFE_EXP: Life expectancy
DZA,1997,69.17,DM_LIFE_EXP: Life expectancy
DZA,1998,69.45,DM_LIFE_EXP: Life expectancy
DZA,1999,70.03,DM_LIFE_EXP: Life expectancy
DZA,2000,70.48,DM_LIFE_EXP: Life expectancy
DZA,2001,70.82,DM_LIFE_EXP: Life expectancy
DZA,2002,71.23,DM_LIFE_EXP: Life expectancy
DZA,2003,71.29,DM_LIFE_EXP: Life expectancy
DZA,2004,71.76,DM_LIFE_EXP: Life expectancy
DZA,2005,72.06,DM_LIFE_EXP: Life expectancy
DZA,2006,72.33,DM_LIFE_EXP: Life expectancy
DZA,2007,72.60,DM_LIFE_EXP: Life expectancy
DZA,2008,72.94,DM_LIFE_EXP: Life expectancy
DZA,2009,73.62,DM_LIFE_EXP: Life expectancy
DZA,2010,73.81,DM_LIFE_EXP: Life expectancy
DZA,2011,74.12,DM_LIFE_EXP: Life expectancy
DZA,2012,74.20,DM_LIFE_EXP: Life expectancy
DZA,2013,74.62,DM_LIFE_EXP: Life expectancy
DZA,2014,75.11,DM_LIFE_EXP: Life expectancy
DZA,2015,75.62,DM_LIFE_EXP: Life expectancy
DZA,2016,75.73,DM_LIFE_EXP: Life expectancy
DZA,2017,75.74,DM_LIFE_EXP: Life expectancy
DZA,2018,76.07,DM_LIFE_EXP: Life expectancy
DZA,2019,76.47,DM_LIFE_EXP: Life expectancy
DZA,2020,74.45,DM_LIFE_EXP: Life expectancy
DZA,2021,76.38,DM_LIFE_EXP: Life expectancy
DZA,1970,13795.92,DM_POP_TOT: Total population
DZA,1971,14110.27,DM_POP_TOT: Total population
DZA,1972,14439.75,DM_POP_TOT: Total population
DZA,1973,14786.47,DM_POP_TOT: Total population
DZA,1974,15153.60,DM_POP_TOT: Total population
DZA,1975,15724.69,DM_POP_TOT: Total population
DZA,1976,16500.52,DM_POP_TOT: Total population
DZA,1977,17134.19,DM_POP_TOT: Total population
DZA,1978,17632.65,DM_POP_TOT: Total population
DZA,1979,18166.98,DM_POP_TOT: Total population
DZA,1980,18739.38,DM_POP_TOT: Total population
DZA,1981,19351.36,DM_POP_TOT: Total population
DZA,1982,20000.10,DM_POP_TOT: Total population
DZA,1983,20682.11,DM_POP_TOT: Total population
DZA,1984,21393.53,DM_POP_TOT: Total population
DZA,1985,22132.91,DM_POP_TOT: Total population
DZA,1986,22882.55,DM_POP_TOT: Total population
DZA,1987,23586.10,DM_POP_TOT: Total population
DZA,1988,24243.02,DM_POP_TOT: Total population
DZA,1989,24889.51,DM_POP_TOT: Total population
DZA,1990,25518.07,DM_POP_TOT: Total population
DZA,1991,26133.91,DM_POP_TOT: Total population
DZA,1992,26748.30,DM_POP_TOT: Total population
DZA,1993,27354.33,DM_POP_TOT: Total population
DZA,1994,27937.01,DM_POP_TOT: Total population
DZA,1995,28478.02,DM_POP_TOT: Total population
DZA,1996,28984.63,DM_POP_TOT: Total population
DZA,1997,29476.03,DM_POP_TOT: Total population
DZA,1998,29924.67,DM_POP_TOT: Total population
DZA,1999,30346.08,DM_POP_TOT: Total population
DZA,2000,30774.62,DM_POP_TOT: Total population
DZA,2001,31200.99,DM_POP_TOT: Total population
DZA,2002,31624.70,DM_POP_TOT: Total population
DZA,2003,32055.88,DM_POP_TOT: Total population
DZA,2004,32510.19,DM_POP_TOT: Total population
DZA,2005,32956.69,DM_POP_TOT: Total population
DZA,2006,33435.08,DM_POP_TOT: Total population
DZA,2007,33983.83,DM_POP_TOT: Total population
DZA,2008,34569.59,DM_POP_TOT: Total population
DZA,2009,35196.04,DM_POP_TOT: Total population
DZA,2010,35856.34,DM_POP_TOT: Total population
DZA,2011,36543.54,DM_POP_TOT: Total population
DZA,2012,37260.56,DM_POP_TOT: Total population
DZA,2013,38000.63,DM_POP_TOT: Total population
DZA,2014,38760.17,DM_POP_TOT: Total population
DZA,2015,39543.15,DM_POP_TOT: Total population
DZA,2016,40339.33,DM_POP_TOT: Total population
DZA,2017,41136.55,DM_POP_TOT: Total population
DZA,2018,41927.01,DM_POP_TOT: Total population
DZA,2019,42705.37,DM_POP_TOT: Total population
DZA,2020,43451.67,DM_POP_TOT: Total population
DZA,2021,44177.97,DM_POP_TOT: Total population
DZA,2018,4.09,ECON_GVT_HLTH_EXP_PTGDP: government expenditure on health (% GDP)
DZA,2018,97.43,ED_15-24_LR: Youth literacy rate for 15-24 years
DZA,2020,94.71,ED_CR_L1: Completion rate for children of primary school age
DZA,2020,68.91,ED_CR_L2: Completion rate for adolescents of lower secondary school age
DZA,1975,9.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1976,9.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1977,9.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1978,9.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1979,9.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1980,9.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1981,8.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1982,8.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1983,8.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1984,8.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1985,8.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1986,8.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1987,8.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1988,7.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1989,7.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1990,7.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1991,7.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1992,7.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1993,7.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1994,7.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1995,7.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1996,6.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1997,6.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1998,6.70,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,1999,6.60,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2000,6.50,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2001,6.40,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2002,6.30,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2003,6.20,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2004,6.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2005,6.10,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2006,6.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2007,6.00,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2008,5.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2009,5.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2010,5.90,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2011,5.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2012,5.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2013,5.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2014,5.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2015,5.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2016,5.80,"NT_SANT_10_19_BAZ_NE2_MOD: Prevalence of thinness among children aged 10-19 years, BMI < -2 standard deviations below the median (Crude estimate)"
DZA,2019,3973.96,SPP_GDPPC: GDP per capita (current US$)
ASM,1970,66.57,DM_LIFE_EXP: Life expectancy
ASM,1971,67.06,DM_LIFE_EXP: Life expectancy
ASM,1972,67.29,DM_LIFE_EXP: Life expectancy
ASM,1973,67.38,DM_LIFE_EXP: Life expectancy
ASM,1974,67.73,DM_LIFE_EXP: Life expectancy
ASM,1975,67.85,DM_LIFE_EXP: Life expectancy
ASM,1976,68.01,DM_LIFE_EXP: Life expectancy
ASM,1977,68.24,DM_LIFE_EXP: Life expectancy
ASM,1978,68.55,DM_LIFE_EXP: Life expectancy
ASM,1979,68.73,DM_LIFE_EXP: Life expectancy
ASM,1980,68.93,DM_LIFE_EXP: Life expectancy
ASM,1981,69.20,DM_LIFE_EXP: Life expectancy
ASM,1982,69.31,DM_LIFE_EXP: Life expectancy
ASM,1983,69.47,DM_LIFE_EXP: Life expectancy
ASM,1984,69.75,DM_LIFE_EXP: Life expectancy
ASM,1985,70.01,DM_LIFE_EXP: Life expectancy
ASM,1986,70.16,DM_LIFE_EXP: Life expectancy
ASM,1987,70.76,DM_LIFE_EXP: Life expectancy
ASM,1988,70.39,DM_LIFE_EXP: Life expectancy
ASM,1989,70.08,DM_LIFE_EXP: Life expectancy
ASM,1990,69.91,DM_LIFE_EXP: Life expectancy
ASM,1991,70.56,DM_LIFE_EXP: Life expectancy
ASM,1992,70.65,DM_LIFE_EXP: Life expectancy
ASM,1993,70.78,DM_LIFE_EXP: Life expectancy
ASM,1994,70.85,DM_LIFE_EXP: Life expectancy
ASM,1995,71.10,DM_LIFE_EXP: Life expectancy
ASM,1996,71.11,DM_LIFE_EXP: Life expectancy
ASM,1997,71.30,DM_LIFE_EXP: Life expectancy
ASM,1998,71.34,DM_LIFE_EXP: Life expectancy
